term,mean_tfidf_green,mean_tfidf_non_green,diff_green_minus_non,ratio_green_over_non,doc_freq
search,0.001225407502305107,0.001201821590972314,2.358591133279288e-05,1.0196251352865828,2
enjoy,0.002041641997603545,0.0020232800634250505,1.83619341784947e-05,1.0090753299562176,4
repost user,0.001056412658874701,0.001040150965629649,1.6261693245051912e-05,1.0156339740737288,2
stay,0.0033043798210181984,0.0032884136520777477,1.5966168940450675e-05,1.0048552799692665,8
minute,0.0011704530477441362,0.001160237555075887,1.021549266824913e-05,1.0088046560937052,2
mg cbd,0.00098288217900134,0.0009730551620791545,9.827016922185562e-06,1.010099136508447,2
blends,0.0012077249068064596,0.001199666550022588,8.058356783871568e-06,1.0067171638460726,3
talk,0.0011866529578110642,0.0011883565838910295,-1.7036260799652495e-06,0.9985664016157899,2
root,0.0008801956140459816,0.0008819870793494879,-1.7914653035063476e-06,0.9979688304472709,2
user uses,0.001384680147466057,0.0013901652391746,-5.485091708542838e-06,0.9960543599062699,3
fine lines,0.0010458982835150172,0.00105197814573919,-6.079862224172899e-06,0.9942205432279951,3
solution,0.000863376416888349,0.0008730557658991751,-9.679349010826058e-06,0.9889132523055152,2
brighten,0.0011578383248587064,0.0011690997010621305,-1.1261376203424139e-05,0.9903674800501954,3
sunday,0.0014824680409662992,0.001494008284961413,-1.1540243995113815e-05,0.99227564926945,3
natural skincare,0.0010486540324037036,0.0010637339443127479,-1.5079911909044244e-05,0.9858236056341978,2
certification,0.0016278507661733916,0.0016480782191555922,-2.0227452982200626e-05,0.9877266426224048,2
peace,0.0009385508036740174,0.000967759081806874,-2.9208278132856558e-05,0.9698186473764304,2
peace mind,0.0009385508036740174,0.000967759081806874,-2.9208278132856558e-05,0.9698186473764304,2
portfolio,0.0009686720504951112,0.0010022605214477735,-3.358847095266226e-05,0.9664872852912227,3
strands,0.0009396696318846521,0.0009750472955700101,-3.537766368535804e-05,0.963716976797117,2
truly,0.0013253147441120471,0.00136554163232765,-4.0226888215602824e-05,0.9705414414077035,3
shine,0.0019650750713833915,0.0020060755383442654,-4.100046696087385e-05,0.979561852902969,4
soften,0.0011700408400327714,0.001212062478251989,-4.202163821921765e-05,0.9653304685702747,3
raise,0.001165275849148371,0.0012143374251516801,-4.906157600330905e-05,0.9595980697401474,2
goes,0.0018834421121519441,0.0019338368809456107,-5.039476879366658e-05,0.9739405276297322,4
family,0.0032918816094600887,0.003348283062021268,-5.6401452561179264e-05,0.9831551121874725,8
skin loving,0.0009973905826976318,0.0010582566508190788,-6.086606812144698e-05,0.9424845872531754,3
skip,0.0009441134615620567,0.0010061140479137821,-6.200058635172541e-05,0.9383761846694594,2
types,0.0009788832454224222,0.0010642717882266013,-8.538854280417904e-05,0.9197681046622214,3
china,0.0014351480457726995,0.001526508915516223,-9.136086974352348e-05,0.9401504512977061,3
industrial,0.0012600342745344344,0.0013528800732678333,-9.28457987333989e-05,0.931371744991036,3
like,0.009590274140291932,0.009686942100217057,-9.666795992512543e-05,0.9900207971808792,28
people,0.002148148902643655,0.0022474166643583014,-9.926776171464632e-05,0.9558302813871765,5
shimmering,0.0009319122402220544,0.0010493475276267352,-0.00011743528740468083,0.8880873264566921,3
consultants,0.0012072138088240244,0.001334438641022704,-0.00012722483219867954,0.9046604106084369,3
consultants url,0.0012072138088240244,0.001334438641022704,-0.00012722483219867954,0.9046604106084369,3
independent,0.0012072138088240244,0.001334438641022704,-0.00012722483219867954,0.9046604106084369,3
independent oriflame,0.0012072138088240244,0.001334438641022704,-0.00012722483219867954,0.9046604106084369,3
oriflame consultants,0.0012072138088240244,0.001334438641022704,-0.00012722483219867954,0.9046604106084369,3
orinet,0.0012072138088240244,0.001334438641022704,-0.00012722483219867954,0.9046604106084369,3
orinet independent,0.0012072138088240244,0.001334438641022704,-0.00012722483219867954,0.9046604106084369,3
user check,0.0008361727762068701,0.0009676809509469789,-0.0001315081747401088,0.8640996554954258,2
knowing,0.0008361727762068701,0.000967759081806874,-0.0001315863056000039,0.8640298934541095,2
small,0.001994500481575496,0.00212926865871153,-0.0001347681771360341,0.9367068234807475,4
driving,0.0021639667768142026,0.002302896912104234,-0.00013893013529003156,0.9396715786540536,5
night,0.0031578288972541214,0.003301246562981314,-0.00014341766572719284,0.9565565119273519,9
partnership user,0.0010146559172037584,0.0011682342201783408,-0.0001535783029745824,0.8685380892029722,2
healthy,0.004216976614248545,0.004382840594006855,-0.00016586397975830967,0.9621560546949232,8
just minutes,0.00102021745472462,0.0011873515308167284,-0.0001671340760921083,0.8592379159722127,3
minutes,0.00102021745472462,0.0011873515308167284,-0.0001671340760921083,0.8592379159722127,3
wellness,0.001411136546204301,0.0015813925446915957,-0.0001702559984872946,0.8923379277642693,3
thank sharing,0.0008811430325157848,0.001055405853710326,-0.0001742628211945413,0.8348854893908366,3
comments,0.0010312244344097405,0.0012075812579396207,-0.00017635682352988027,0.8539586282709128,3
leave comments,0.0010312244344097405,0.0012075812579396207,-0.00017635682352988027,0.8539586282709128,3
actually,0.0013986333892520276,0.0015761315279815063,-0.00017749813872947875,0.8873836761300132,3
learn,0.013944987803090107,0.014123880781008317,-0.0001788929779182099,0.9873340068017218,52
heart,0.0013384078728230324,0.0015184230042000026,-0.00018001513137697023,0.8814459931386122,2
barrier,0.0010065402482196293,0.0011990750611590281,-0.0001925348129393988,0.8394305585901145,3
fructis,0.0019392066934526076,0.0021456917040988616,-0.00020648501064625402,0.9037676241393028,5
link,0.001774760921278013,0.0019915620028756868,-0.00021680108159767369,0.8911401798308227,5
digestion plus,0.0009612201607809458,0.0011796847490331682,-0.00021846458825222246,0.8148110431654897,3
lovers,0.0010120562193985875,0.0012386291555434017,-0.0002265729361448142,0.8170776661054038,3
excited,0.0023213276232370477,0.0025543895420084644,-0.0002330619187714167,0.9087602282865106,6
share,0.0025715448856447783,0.002804674311189327,-0.0002331294255445487,0.9168782540877026,6
oily combination,0.0008401898033039286,0.0010747252003730392,-0.00023453539706911068,0.7817717526587497,3
selling,0.0011594787196196616,0.0014006737919605523,-0.0002411950723408907,0.8278006816768624,3
enabling,0.0014927466746647547,0.0017373546383938352,-0.00024460796372908046,0.8592066592607572,3
hydrates,0.0008811430325157848,0.0011257626096946225,-0.00024461957717883767,0.7827076731319923,3
hydrates skin,0.0008811430325157848,0.0011257626096946225,-0.00024461957717883767,0.7827076731319923,3
consumers,0.0021515577906262694,0.0023976375513176666,-0.0002460797606913972,0.8973657380142694,6
meeting,0.0012365015142054205,0.0014872515247229211,-0.0002507500105175006,0.8314004012229093,2
complex,0.0012482814388391002,0.0015068682072539356,-0.00025858676841483534,0.828394568948754,3
september,0.0011978799617474866,0.001458679663318699,-0.0002607997015712125,0.8212083790905363,3
clear,0.0011448174543729152,0.0014081808961129683,-0.00026336344174005314,0.8129761295015456,3
office,0.0012331695254564445,0.0014971813623532006,-0.0002640118368967561,0.8236607512229145,3
drying,0.0007818413679031318,0.001055405853710326,-0.0002735644858071943,0.7407968843585023,3
blog url,0.0011574117658811754,0.0014327380432586846,-0.0002753262773775092,0.807832088719354,3
mass,0.001056412658874701,0.0013383171229947996,-0.0002819044641200986,0.7893589949154727,2
vacuum,0.0011123128437216258,0.0014130797505805216,-0.00030076690685889576,0.7871550374120854,3
layer,0.001573848254984842,0.0018794516838094616,-0.0003056034288246197,0.8373975605254244,4
session,0.002174192167283551,0.002485590779122685,-0.0003113986118391341,0.8747184716287997,5
send,0.0013240414239647476,0.0016395702767566626,-0.000315528852791915,0.8075539322269025,3
smooth,0.0025197438394632477,0.002836286185867855,-0.0003165423464046072,0.8883954842532414,8
powerful,0.002590297063828962,0.0029359130738264914,-0.00034561600999752926,0.8822798900413784,7
set,0.0009612201607809458,0.0013237562886899044,-0.0003625361279089586,0.7261307608261607,3
levels,0.0010499613232805188,0.0014151459076276914,-0.0003651845843471726,0.7419456311036486,3
watch,0.004130618671353304,0.004498231373682953,-0.0003676127023296491,0.9182761686295963,12
vision,0.0012120377529394489,0.0015802912379051515,-0.0003682534849657026,0.7669711279163745,3
samsung,0.0018145576939238553,0.002183898795977934,-0.00036934110205407854,0.830879937035008,3
ideal,0.0013497679084302965,0.0017194187136711394,-0.000369650805240843,0.7850140852331345,3
information,0.0013643508915882109,0.0017360813179652752,-0.0003717304263770643,0.7858796000416501,3
covered,0.0008015818231710458,0.0011843664643358,-0.00038278464116475416,0.6768021956310419,3
fluid,0.0009647566188411023,0.00136038813446799,-0.0003956315156268878,0.7091774727285565,3
takes,0.0012114880093928467,0.0016165977790088785,-0.0004051097696160318,0.7494059594627138,3
strawberry,0.0012838560044101674,0.0016933561914751092,-0.0004095001870649418,0.7581724454165829,3
flavor,0.0012838560044101674,0.0017006756313239916,-0.00041681962691382415,0.754909390720066,3
fave,0.0012768511554640592,0.0016974760355597553,-0.00042062488009569606,0.7522057036232634,3
friends,0.001977262248457354,0.0024051629105453845,-0.0004279006620880304,0.8220907781198521,4
click,0.001774760921278013,0.0022074282579469915,-0.00043266733666897836,0.8039948365636247,5
product,0.004514689721848358,0.004962615068014968,-0.0004479253461666102,0.9097400584294121,13
fine,0.001007269888698779,0.001460536563870849,-0.0004532666751720701,0.6896574272263076,4
don just,0.0010384249836388026,0.001503505543701029,-0.0004650805600622263,0.6906692085696915,2
homes,0.0014600423763392253,0.0019416601951144556,-0.0004816178187752303,0.7519556615833102,3
seen,0.001986209267131651,0.002472642742873628,-0.0004864334757419767,0.8032738546855609,4
pink,0.0011547359420671368,0.0016442316108505812,-0.0004894956687834444,0.7022951844159488,2
lips,0.0026847141404138424,0.0031817017502127226,-0.0004969876097988802,0.8437981782517954,6
hairmask,0.0011172547332293982,0.0016170764444718693,-0.0004998217112424711,0.6909102766031441,3
retweet,0.0011172547332293982,0.0016170764444718693,-0.0004998217112424711,0.6909102766031441,3
iconic,0.0027909718512908856,0.003322705220398044,-0.0005317333691071584,0.8399697434238752,8
bacteria,0.001332422662410133,0.00186916403779167,-0.0005367413753815369,0.712844156937389,4
logo,0.0009065235450754492,0.0014697425914210064,-0.0005632190463455572,0.6167906888934851,2
research,0.0010729136398516255,0.0016404033147042552,-0.0005674896748526297,0.6540547867589526,3
sensitive,0.0010710558412310113,0.0016434499698301862,-0.0005723941285991749,0.651711862996334,4
inside,0.0010277504695451274,0.0016054110016181038,-0.0005776605320729764,0.6401790375605202,4
kick,0.0009941405437244128,0.0015910408597186133,-0.0005969003159942005,0.6248365892221002,3
selection,0.001320044077589325,0.001920129184769477,-0.0006000851071801521,0.6874767012409779,3
draw,0.0009973905826976318,0.0016069828525354477,-0.0006095922698378159,0.6206603769936434,3
hair color,0.002079627218590218,0.0026917329238553816,-0.0006121057052651635,0.7725979053816976,5
thing,0.0011837425040350947,0.0018000775593422392,-0.0006163350553071445,0.6576063893658205,3
details,0.0010911935385879159,0.0017471129232489132,-0.0006559193846609973,0.624569553829511,3
details url,0.0010911935385879159,0.0017471129232489132,-0.0006559193846609973,0.624569553829511,3
sun,0.0007818413679031318,0.0014388013497699703,-0.0006569599818668385,0.5433977167763512,3
ingredient,0.002955883185460497,0.003618414083091591,-0.0006625308976310937,0.8169001993044631,8
meet,0.0021816039755211585,0.0028470783324162706,-0.0006654743568951121,0.7662606086090384,7
innovative,0.0016066050615371986,0.0023021933161896197,-0.0006955882546524211,0.6978584511306141,4
city,0.0015156178834057846,0.002222624494571869,-0.0007070066111660844,0.6819046075598229,4
weekend,0.0014703361246011244,0.002195183672425157,-0.0007248475478240327,0.6698009571595214,4
primed,0.001047020151362414,0.0017806436493380965,-0.0007336234979756825,0.5880009468281949,2
congratulations,0.0013388557315715827,0.0020863232529009282,-0.0007474675213293455,0.6417297655424398,3
guide,0.0010499613232805188,0.001850527318947836,-0.0008005659956673173,0.5673849356139826,3
travel,0.0011595700731065956,0.001960197665164715,-0.0008006275920581193,0.5915577261018723,4
tech,0.002657419778411208,0.0034677300969489073,-0.0008103103185376991,0.7663283197798522,8
skincare routine,0.0009291250472422587,0.0017407419550124897,-0.0008116169077702311,0.5337523146570221,4
gel,0.0028114838480470545,0.0036241820653850148,-0.0008126982173379603,0.7757567907871151,7
digestion,0.0009612201607809458,0.0017759850094450974,-0.0008147648486641516,0.5412321366046017,3
electric,0.001561283489353239,0.0023832168823868486,-0.0008219333930336095,0.6551159910106295,3
hint,0.0009319122402220544,0.0017579364470139886,-0.0008260242067919342,0.5301171394875356,3
available user,0.0022148233416628992,0.0030512125497456407,-0.0008363892080827415,0.7258830074363883,6
improve,0.001115075623503368,0.0019522237274144296,-0.0008371481039110616,0.5711822924153359,4
hot,0.0010671642863936083,0.0019351488798020357,-0.0008679845934084275,0.551463661520097,3
reveal,0.0009973905826976318,0.0018699056683185345,-0.0008725150856209027,0.5333908549842086,3
incredible,0.0010405811911237404,0.0019192323599765723,-0.0008786511688528319,0.5421861434194745,3
inspired,0.0011717809087794448,0.0020542672211816995,-0.0008824863124022547,0.5704130879988315,4
allergy foundation,0.0,0.0008984528431151506,-0.0008984528431151506,1.113024469286264e-09,2
allergy friendly,0.0,0.0008984528431151506,-0.0008984528431151506,1.113024469286264e-09,2
foundation america,0.0,0.0008984528431151506,-0.0008984528431151506,1.113024469286264e-09,2
texture,0.001822817237609695,0.002726676609525338,-0.0009038593719156432,0.6685124416930763,7
win,0.0022659699069160167,0.0031824345656203913,-0.0009164646587043745,0.7120240370950908,6
connect,0.001547158037063751,0.0024654032009522393,-0.0009182451638884883,0.6275476712444552,4
instagram,0.0013590187250876935,0.002279481474163516,-0.0009204627490758226,0.596196433660513,4
cleansing foam,0.0,0.0009577511530943945,-0.0009577511530943945,1.0441125502433396e-09,2
ex gentle,0.0,0.0009577511530943945,-0.0009577511530943945,1.0441125502433396e-09,2
ex url,0.0,0.0009577511530943945,-0.0009577511530943945,1.0441125502433396e-09,2
foam ex,0.0,0.0009577511530943945,-0.0009577511530943945,1.0441125502433396e-09,2
oil ex,0.0,0.0009577511530943945,-0.0009577511530943945,1.0441125502433396e-09,2
eyes,0.0,0.000963801509960887,-0.000963801509960887,1.0375580330881864e-09,2
conditioner,0.001040136610351811,0.0020322313104566853,-0.0009920947001048743,0.5118199909075559,4
did know,0.003203084794398867,0.004203912324415979,-0.001000827530017112,0.7619294950643196,9
allergens,0.0,0.001003090507623454,-0.001003090507623454,9.969190131928423e-10,2
dust,0.0,0.001003090507623454,-0.001003090507623454,9.969190131928423e-10,2
dry sensitive,0.0,0.001011522784888336,-0.001011522784888336,9.886084762013379e-10,2
shadow palette,0.0,0.001038681382599426,-0.001038681382599426,9.62759144228252e-10,2
advanced,0.0014535096661579619,0.002494197803831999,-0.001040688137674037,0.5827563733486109,5
creamy,0.0018681127358566025,0.0029105515270635277,-0.0010424387912069252,0.6418414925296,7
combination,0.0008091588857145742,0.0018568197491703469,-0.0010476608634557728,0.43577675573535934,4
retinol,0.0012303908423571435,0.002279951675369889,-0.0010495608330127455,0.539656544526486,4
coverage,0.0013943673368049393,0.002451661735384447,-0.0010572943985795076,0.5687437696283757,4
galaxy,0.0,0.0010691711547121858,-0.0010691711547121858,9.353039451703967e-10,2
skin yes,0.0,0.001070544917838577,-0.001070544917838577,9.34103728300247e-10,2
soft,0.0019312497009929775,0.003017603803061417,-0.0010863541020684395,0.6399944550022416,7
control,0.0018404798669573045,0.0029303278544677213,-0.0010898479875104169,0.6280798459200184,5
pglifelab,0.0,0.0010946191923093271,-0.0010946191923093271,9.13559716577536e-10,2
gorgeous,0.0011188586250260309,0.0022163801927716663,-0.0010975215677456354,0.5048134923647927,4
layer play,0.0,0.00109931242654338,-0.00109931242654338,9.096595062012423e-10,2
mix layer,0.0,0.00109931242654338,-0.00109931242654338,9.096595062012423e-10,2
multi dimensional,0.0,0.00109931242654338,-0.00109931242654338,9.096595062012423e-10,2
shades mix,0.0,0.00109931242654338,-0.00109931242654338,9.096595062012423e-10,2
shimmering shades,0.0,0.00109931242654338,-0.00109931242654338,9.096595062012423e-10,2
smarthome url,0.0,0.0011081084566909967,-0.0011081084566909967,9.024387396913602e-10,2
learn url,0.0046567532556111,0.005765882055766197,-0.0011091288001550976,0.8076393534873736,16
sunveil,0.0,0.0011211423308566783,-0.0011211423308566783,8.919474107662499e-10,2
combination skin,0.0,0.0011258984624106954,-0.0011258984624106954,8.881795583686028e-10,2
apple energy,0.0,0.0011332704574170045,-0.0011332704574170045,8.824018949517472e-10,2
green apple,0.0,0.0011332704574170045,-0.0011332704574170045,8.824018949517472e-10,2
supplies,0.0,0.0011332704574170045,-0.0011332704574170045,8.824018949517472e-10,2
strokes,0.0,0.0011389979047074154,-0.0011389979047074154,8.779647398727342e-10,2
brow shape,0.0,0.001139618655793925,-0.001139618655793925,8.774865118594035e-10,2
marker,0.0,0.001139618655793925,-0.001139618655793925,8.774865118594035e-10,2
shape glow,0.0,0.001139618655793925,-0.001139618655793925,8.774865118594035e-10,2
growth,0.0009884198738669893,0.0021333226705747004,-0.001144902796707711,0.4633241318986183,4
disrupt,0.0,0.0011455250564922736,-0.0011455250564922736,8.729621351008682e-10,2
goal,0.0009268845830536964,0.0020759413619584745,-0.0011490567789047782,0.4464888077246896,4
dirt,0.0,0.0011501350505990187,-0.0011501350505990187,8.694631109709353e-10,2
connected,0.001445376872247817,0.0025977550554098475,-0.0011523781831620306,0.5563945952800332,5
cleanse skin,0.0,0.001154406953167144,-0.001154406953167144,8.662456479409013e-10,2
loving,0.001723143632465189,0.00287904317473306,-0.001155899542267871,0.5985126058508808,7
good skin,0.0,0.0011573486292454996,-0.0011573486292454996,8.640438791445907e-10,2
skin feels,0.0,0.0011573486292454996,-0.0011573486292454996,8.640438791445907e-10,2
earned,0.0,0.0011625065932093768,-0.0011625065932093768,8.602101742744109e-10,2
time url,0.0011646735167653746,0.002330925030345813,-0.0011662515135804383,0.49966150867277087,4
natural beauty,0.0009291250472422587,0.0020980174087876662,-0.0011688923615454077,0.442858597792233,4
lights,0.0014576915505115943,0.00262929617286792,-0.001171604622356326,0.5544037092509077,6
gentle cleansing,0.0010604562601811258,0.0022388807691736175,-0.0011784245089924918,0.4736546382051828,3
watch film,0.0,0.0011862639605307466,-0.0011862639605307466,8.429827023570766e-10,2
fragile,0.0,0.001192195038142586,-0.001192195038142586,8.387889289651711e-10,2
fragile hair,0.0,0.001192195038142586,-0.001192195038142586,8.387889289651711e-10,2
feature,0.0008034710004146716,0.0019959793534890104,-0.0011925083530743388,0.40254474556945896,4
body skin,0.0,0.0011980347540784435,-0.0011980347540784435,8.347003254797255e-10,2
url lipstoenvy,0.0,0.0012039046546859157,-0.0012039046546859157,8.306305613796779e-10,2
brand new,0.0,0.0012085163191406683,-0.0012085163191406683,8.274608984044191e-10,2
youthful,0.0,0.0012093258972585717,-0.0012093258972585717,8.269069581987776e-10,2
pure retinol,0.0,0.0012103354370087273,-0.0012103354370087273,8.262172358145803e-10,2
deebot vacuums,0.0,0.0012127169019393118,-0.0012127169019393118,8.245947570915016e-10,2
mops,0.0,0.0012127169019393118,-0.0012127169019393118,8.245947570915016e-10,2
mops simultaneously,0.0,0.0012127169019393118,-0.0012127169019393118,8.245947570915016e-10,2
simultaneously,0.0,0.0012127169019393118,-0.0012127169019393118,8.245947570915016e-10,2
vacuums mops,0.0,0.0012127169019393118,-0.0012127169019393118,8.245947570915016e-10,2
leaf,0.0,0.0012159202768297725,-0.0012159202768297725,8.224223398797523e-10,2
plus contains,0.0,0.0012160633232739164,-0.0012160633232739164,8.223255977208894e-10,2
business url,0.0,0.0012171458267971457,-0.0012171458267971457,8.215942388841379e-10,2
user leading,0.0,0.0012171458267971457,-0.0012171458267971457,8.215942388841379e-10,2
natural moisture,0.0,0.0012172953999960753,-0.0012172953999960753,8.214932868239959e-10,2
wrinkles,0.0,0.0012218573945746206,-0.0012218573945746206,8.184261138999085e-10,2
kiss,0.0,0.0012242599799149668,-0.0012242599799149668,8.168199692786142e-10,2
kiss plumping,0.0,0.0012242599799149668,-0.0012242599799149668,8.168199692786142e-10,2
lip cr,0.0,0.0012242599799149668,-0.0012242599799149668,8.168199692786142e-10,2
plumping,0.0,0.0012242599799149668,-0.0012242599799149668,8.168199692786142e-10,2
plumping lip,0.0,0.0012242599799149668,-0.0012242599799149668,8.168199692786142e-10,2
dan,0.0,0.0012243310749774764,-0.0012243310749774764,8.167725377726152e-10,2
amazing,0.0011025356557343166,0.0023275032091638562,-0.0012249675534295396,0.4736988769423429,4
plump,0.0,0.001231555444297916,-0.001231555444297916,8.119813069058354e-10,2
super,0.0018034163697708684,0.003035076416291048,-0.0012316600465201795,0.5941914215064491,7
billion,0.0,0.0012318272556970397,-0.0012318272556970397,8.1180213748586e-10,2
mask perfect,0.0,0.0012320239119188595,-0.0012320239119188595,8.116725572564917e-10,2
optimal,0.0,0.0012358556816242593,-0.0012358556816242593,8.091559670434697e-10,2
perfect time,0.0,0.0012359507051455723,-0.0012359507051455723,8.090937567555533e-10,2
focus,0.0,0.0012382796217620942,-0.0012382796217620942,8.075720391565597e-10,2
tomorrow live,0.0,0.0012422767917789296,-0.0012422767917789296,8.049735822264176e-10,2
donation,0.0,0.001244816104798656,-0.001244816104798656,8.033315084386818e-10,2
blurs,0.0,0.00124928819841095,-0.00124928819841095,8.004558119347549e-10,2
scent,0.0009746777210920677,0.0022269483933159595,-0.0012522706722238918,0.4376741394546121,4
moisture barrier,0.0,0.0012561692674605191,-0.0012561692674605191,7.960710591380222e-10,2
guru,0.0,0.0012601585669460716,-0.0012601585669460716,7.935509271899779e-10,2
beautytech,0.0,0.0012615810835710718,-0.0012615810835710718,7.926561457125782e-10,2
highlight,0.0,0.001262896993748853,-0.001262896993748853,7.918302158909371e-10,2
nude,0.0,0.001264473064186448,-0.001264473064186448,7.90843259166259e-10,2
vinyl,0.0,0.0012656101279685367,-0.0012656101279685367,7.901327408109422e-10,2
thought,0.0,0.0012789702180678094,-0.0012789702180678094,7.818790344695127e-10,2
air purifiers,0.0,0.0012791574184247375,-0.0012791574184247375,7.817646091203692e-10,2
purifiers,0.0,0.0012791574184247375,-0.0012791574184247375,7.817646091203692e-10,2
looking natural,0.0,0.0012829753522378196,-0.0012829753522378196,7.79438200021785e-10,2
said,0.0,0.0012874166280155076,-0.0012874166280155076,7.767493268785131e-10,2
care skin,0.0,0.0012924499419126171,-0.0012924499419126171,7.737243561993876e-10,2
clay,0.0,0.0012952201224419105,-0.0012952201224419105,7.720695362133548e-10,2
space,0.0,0.0012998486789129607,-0.0012998486789129607,7.693203181673125e-10,2
softer,0.0,0.0013000767335550863,-0.0013000767335550863,7.691853668485354e-10,2
connectivity,0.0,0.0013012546477987447,-0.0013012546477987447,7.684890892978954e-10,2
century,0.0,0.0013049173563603193,-0.0013049173563603193,7.663320549455116e-10,2
paraben,0.0,0.001305133651462204,-0.001305133651462204,7.662050534927567e-10,2
paraben free,0.0,0.001305133651462204,-0.001305133651462204,7.662050534927567e-10,2
skills,0.0,0.0013053078475892112,-0.0013053078475892112,7.661028017879531e-10,2
cleanse,0.000927289342929184,0.002233468400621371,-0.0013061790576921867,0.41517907450851993,5
dusty,0.0,0.0013075612947495829,-0.0013075612947495829,7.647825025493218e-10,2
dusty rose,0.0,0.0013075612947495829,-0.0013075612947495829,7.647825025493218e-10,2
natural dusty,0.0,0.0013075612947495829,-0.0013075612947495829,7.647825025493218e-10,2
join user,0.0,0.001307574496366089,-0.001307574496366089,7.647747811037525e-10,2
sensor,0.0,0.001314759842499143,-0.001314759842499143,7.605951801346235e-10,2
zinc,0.0,0.0013160716515729048,-0.0013160716515729048,7.59837048419827e-10,2
resistant,0.0,0.0013176071765274799,-0.0013176071765274799,7.589515426566839e-10,2
idole ultra,0.0,0.0013179413586962877,-0.0013179413586962877,7.587591000486125e-10,2
natural matte,0.0,0.0013179413586962877,-0.0013179413586962877,7.587591000486125e-10,2
ultra wear,0.0,0.0013179413586962877,-0.0013179413586962877,7.587591000486125e-10,2
fy organic,0.0,0.0013188304167884477,-0.0013188304167884477,7.582476006861475e-10,2
wellbeing,0.0,0.0013218700712134212,-0.0013218700712134212,7.565040021864917e-10,2
allergies,0.0,0.001324895936125385,-0.001324895936125385,7.547762597639865e-10,2
gloss,0.0,0.0013261409596598685,-0.0013261409596598685,7.540676516789094e-10,2
feels,0.0013335394464308041,0.00266164939686837,-0.001328109950437566,0.5010199496969034,4
bag,0.0,0.0013300851938166645,-0.0013300851938166645,7.518315397366989e-10,2
road,0.0,0.0013330643168507094,-0.0013330643168507094,7.501513517459482e-10,2
paint liquid,0.0,0.0013355526591853724,-0.0013355526591853724,7.487537031008584e-10,2
purecolorenvy paint,0.0,0.0013355526591853724,-0.0013355526591853724,7.487537031008584e-10,2
newest,0.0,0.0013379178389311174,-0.0013379178389311174,7.474300514981435e-10,2
account,0.0,0.001338918115842847,-0.001338918115842847,7.468716625912779e-10,2
bloom,0.0,0.0013393388148901953,-0.0013393388148901953,7.466370631059082e-10,2
everyday,0.0,0.0013397314488574237,-0.0013397314488574237,7.464182468108974e-10,2
oems,0.0,0.0013407802857477347,-0.0013407802857477347,7.458343547291042e-10,2
rush,0.0,0.001341279448320944,-0.001341279448320944,7.455567894567197e-10,2
want try,0.0,0.0013424820780828454,-0.0013424820780828454,7.448889006273947e-10,2
flawless,0.0009625197461536746,0.002305965794616401,-0.0013434460484627263,0.4174041735499317,4
renewal,0.0,0.0013450011441465016,-0.0013450011441465016,7.434937907737447e-10,2
feminine,0.0,0.0013468578929001587,-0.0013468578929001587,7.424688265398614e-10,2
feminine care,0.0,0.0013468578929001587,-0.0013468578929001587,7.424688265398614e-10,2
detox,0.0,0.0013472029046797617,-0.0013472029046797617,7.422786840675847e-10,2
moisturizes,0.0,0.0013495285604287347,-0.0013495285604287347,7.409995079624756e-10,2
matte finish,0.0,0.0013530314454830833,-0.0013530314454830833,7.390811223192829e-10,2
skin little,0.0,0.0013560410252605735,-0.0013560410252605735,7.374408153104377e-10,2
envy lash,0.0,0.0013562710125249958,-0.0013562710125249958,7.373157650851544e-10,2
lash,0.0,0.0013562710125249958,-0.0013562710125249958,7.373157650851544e-10,2
lash mascara,0.0,0.0013562710125249958,-0.0013562710125249958,7.373157650851544e-10,2
new pure,0.0,0.0013562710125249958,-0.0013562710125249958,7.373157650851544e-10,2
happy st,0.0,0.0013573940717969122,-0.0013573940717969122,7.367057364111652e-10,2
patrick,0.0,0.0013573940717969122,-0.0013573940717969122,7.367057364111652e-10,2
patrick day,0.0,0.0013573940717969122,-0.0013573940717969122,7.367057364111652e-10,2
st patrick,0.0,0.0013573940717969122,-0.0013573940717969122,7.367057364111652e-10,2
brands,0.0,0.0013574995905594517,-0.0013574995905594517,7.366484721009988e-10,2
cellular,0.0,0.001362872403599598,-0.001362872403599598,7.337444038231831e-10,2
radiant natural,0.0,0.0013664558322205693,-0.0013664558322205693,7.318202137884854e-10,2
tlc url,0.0,0.0013669565599026237,-0.0013669565599026237,7.315521418908028e-10,2
bay,0.0,0.0013669571142589983,-0.0013669571142589983,7.315518452168335e-10,2
green bay,0.0,0.0013669571142589983,-0.0013669571142589983,7.315518452168335e-10,2
tuesday,0.0,0.0013692983399086016,-0.0013692983399086016,7.303010382211135e-10,2
tuesday day,0.0,0.0013692983399086016,-0.0013692983399086016,7.303010382211135e-10,2
dryshampoo,0.0,0.001369740752767603,-0.001369740752767603,7.300651581325914e-10,2
diet,0.0,0.0013703739634481817,-0.0013703739634481817,7.297278158686246e-10,2
goals,0.0015036202576629415,0.0028743001514376218,-0.0013706798937746802,0.5231256928361357,4
post,0.0,0.0013719887519047882,-0.0013719887519047882,7.288689487306583e-10,2
executive,0.0,0.001372949446144862,-0.001372949446144862,7.283589370894648e-10,2
president,0.0,0.001372949446144862,-0.001372949446144862,7.283589370894648e-10,2
